concept_id,canonical_name,medical_category,severity_weight,emergency_weight,urgent_weight,danger_sign,alias,alias_type,status
testicular_pain,"Testicular Pain",urology,6,0,6,no,"hapdi itlug ko akon subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"hapdi itlug ko gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"hapdi itlug ko gid ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"hapdi itlug ko ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"hapdi itlug ko ko gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"hapdi itlug ku",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"hapdi itlug ku ako",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"hapdi itlug ku akon",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"hapdi itlug ku akon gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"hapdi itlug ku akon subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"hapdi itlug ku gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"hapdi itlug ku gid ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"hapdi itlug ku ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"hapdi itlug ku ko gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit acun itlog",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit acun itlog ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit acun itlug",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit acun itlug ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit akon itlog",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit akon itlog ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit akon itlog ku",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit akon itlug",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit akon itlug ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit akon itlug ku",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid acun itlog",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid acun itlog ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid acun itlug",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid acun itlug ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid akon itlog",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid akon itlog ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid akon itlog ku",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid akon itlug",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid akon itlug ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid akon itlug ku",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog acun",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog acun gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog acun subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ako",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog akon",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog akon gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog akon subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog gid ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog gid ku",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ko acun",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ko acun gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ko acun subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ko ako",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ko akon",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ko akon gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ko akon subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ko gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ko gid ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ko ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ko ko gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ku",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ku ako",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ku akon",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ku akon gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ku akon subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ku gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ku gid ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ku ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlog ku ko gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug acun",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug acun gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug acun subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ako",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug akon",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug akon gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug akon subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug gid ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug gid ku",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ko acun",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ko acun gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ko acun subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ko ako",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ko akon",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ko akon gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ko akon subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ko gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ko gid ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ko ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ko ko gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ku",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ku ako",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ku akon",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ku akon gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ku akon subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ku gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ku gid ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ku ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit gid itlug ku ko gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog acun",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog acun gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog acun subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ako",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog akon",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog akon gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog akon subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog gid ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog gid ku",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ko acun",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ko acun gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ko acun subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ko ako",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ko akon",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ko akon gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ko akon subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ko gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ko gid ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ko ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ko ko gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ku",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ku ako",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ku akon",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ku akon gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ku akon subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ku gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ku gid ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ku ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlog ku ko gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug acun",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug acun gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug acun subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ako",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug akon",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug akon gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug akon subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug gid ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug gid ku",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ko acun",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ko acun gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ko acun subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ko ako",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ko akon",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ko akon gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ko akon subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ko gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ko gid ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ko ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ko ko gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ku",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ku ako",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ku akon",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ku akon gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ku akon subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ku gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ku gid ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ku ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"masakit itlug ku ko gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit acun itlog",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit acun itlog ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit acun itlug",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit acun itlug ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit akon itlog",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit akon itlog ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit akon itlog ku",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit akon itlug",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit akon itlug ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit akon itlug ku",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid acun itlog",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid acun itlog ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid acun itlug",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid acun itlug ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid akon itlog",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid akon itlog ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid akon itlog ku",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid akon itlug",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid akon itlug ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid akon itlug ku",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog acun",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog acun gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog acun subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog ako",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog akon",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog akon gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog akon subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog gid ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog gid ku",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog ko acun",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog ko acun gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog ko acun subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog ko ako",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog ko akon",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog ko akon gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog ko akon subong",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog ko gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog ko gid ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog ko ko",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog ko ko gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog ku",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog ku ako",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog ku akon",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog ku akon gid",synonym,active
testicular_pain,"Testicular Pain",urology,6,0,6,no,"sakit gid itlog ku akon subong",synonym,active
