hiligaynon_term,english_term,medical_category,severity,triage_level,status
gadugo gid itlug gid ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlug ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlug ko ako,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlug ko akon,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlug ko akon gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlug ko akon subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlug ko gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlug ko gid ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlug ko ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlug ko ko gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlog acun,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlog acun gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlog acun subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlog ako,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlog akon,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlog akon gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlog akon subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlog gid ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlog gid ku,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlog ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlog ko ako,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlog ko akon,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlog ko akon gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlog ko akon subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlog ko gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlog ko gid ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlog ko ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlog ko ko gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlog ku,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlog ku gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlug acun,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlug acun gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlug acun subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlug ako,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlug akon,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlug akon gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlug akon subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlug gid ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlug gid ku,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlug ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlug ko ako,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlug ko akon,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlug ko akon gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlug ko akon subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlug ko gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlug ko gid ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlug ko ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlug ko ko gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlug ku,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo itlug ku gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gahabok acun itlog,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok acun itlog ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok acun itlug,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok acun itlug ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok akon ari,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok akon ari ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok akon ary,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok akon ary ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok akon bayag,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok akon bilad,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok akon bilad ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok akon bilat,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok akon bilat ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok akon itlog,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok akon itlog,swollen testicle,male_reproductive_symptom,Moderate,urgent,active
gahabok akon itlog ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok akon itlog ku,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok akon itlug,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok akon itlug ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok akon itlug ku,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok akon singit,groin swelling,musculoskeletal,Moderate,urgent,active
gahabok ari ako,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ari akon,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ari akon gid,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ari akon subong,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ari gid ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ari ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ari ko ako,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ari ko akon,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ari ko akon gid,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ari ko akon subong,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ari ko gid,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ari ko gid ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ari ko ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ari ko ko gid,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ary ako,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ary akon,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ary akon gid,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ary akon subong,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ary gid ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ary ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ary ko ako,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ary ko akon,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ary ko akon gid,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ary ko akon subong,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ary ko gid,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ary ko gid ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ary ko ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ary ko ko gid,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok bayag ako,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok bayag akon,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok bayag akon gid,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok bayag akon subong,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok bayag gid ko,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok bayag ko,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok bayag ko gid,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok bilad ako,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad akon,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad akon gid,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad akon subong,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad gid ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad ko ako,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad ko akon,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad ko akon gid,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad ko akon subong,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad ko gid,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad ko gid ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad ko ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad ko ko gid,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat ako,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat akon,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat akon gid,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat akon subong,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat gid ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat ko ako,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat ko akon,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat ko akon gid,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat ko akon subong,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat ko gid,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat ko gid ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat ko ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat ko ko gid,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok gid bilat ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok itlog acun,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog acun gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog acun subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog gid ku,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko,swollen testicle,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko acun,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko acun gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko acun subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko ko gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ku,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ku ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ku akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ku akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ku akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ku gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ku gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ku ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ku ko gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug acun,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug acun gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug acun subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug gid ku,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ko acun,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ko acun gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ko acun subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
