hiligaynon_term,english_term,medical_category,severity,triage_level,status
hilanat gid likod akon,back high fever,general,Moderate,urgent,active
hilanat grabe likod akon,back fever,general,Moderate,urgent,active
hilanat likod ko akon,back fever,general,Moderate,urgent,active
hilanat gid likod ko akon,back high fever,general,Moderate,urgent,active
hilanat grabe likod ko akon,back fever,general,Moderate,urgent,active
hilanat kamot ko,hand fever,general,Moderate,urgent,active
hilanat gid kamot ko,hand high fever,general,Moderate,urgent,active
hilanat grabe kamot ko,hand fever,general,Moderate,urgent,active
hilanat kamot akon,hand fever,general,Moderate,urgent,active
hilanat gid kamot akon,hand high fever,general,Moderate,urgent,active
hilanat grabe kamot akon,hand fever,general,Moderate,urgent,active
hilanat kamot ko akon,hand fever,general,Moderate,urgent,active
hilanat gid kamot ko akon,hand high fever,general,Moderate,urgent,active
hilanat grabe kamot ko akon,hand fever,general,Moderate,urgent,active
hilanat tudlo ko,finger fever,general,Moderate,urgent,active
hilanat gid tudlo ko,finger high fever,general,Moderate,urgent,active
hilanat grabe tudlo ko,finger fever,general,Moderate,urgent,active
hilanat tudlo akon,finger fever,general,Moderate,urgent,active
hilanat gid tudlo akon,finger high fever,general,Moderate,urgent,active
hilanat grabe tudlo akon,finger fever,general,Moderate,urgent,active
hilanat tudlo ko akon,finger fever,general,Moderate,urgent,active
hilanat gid tudlo ko akon,finger high fever,general,Moderate,urgent,active
hilanat grabe tudlo ko akon,finger fever,general,Moderate,urgent,active
hilanat tuhod ko,knee fever,general,Moderate,urgent,active
hilanat gid tuhod ko,knee high fever,general,Moderate,urgent,active
hilanat grabe tuhod ko,knee fever,general,Moderate,urgent,active
hilanat tuhod akon,knee fever,general,Moderate,urgent,active
hilanat gid tuhod akon,knee high fever,general,Moderate,urgent,active
hilanat grabe tuhod akon,knee fever,general,Moderate,urgent,active
hilanat tuhod ko akon,knee fever,general,Moderate,urgent,active
hilanat gid tuhod ko akon,knee high fever,general,Moderate,urgent,active
hilanat grabe tuhod ko akon,knee fever,general,Moderate,urgent,active
hilanat itlog ko,fever,general,Moderate,urgent,active
hilanat gid itlog ko,high fever,general,Moderate,urgent,active
hilanat grabe itlog ko,fever,general,Moderate,urgent,active
hilanat itlog akon,fever,general,Moderate,urgent,active
hilanat gid itlog akon,high fever,general,Moderate,urgent,active
hilanat grabe itlog akon,fever,general,Moderate,urgent,active
hilanat itlog ko akon,fever,general,Moderate,urgent,active
hilanat gid itlog ko akon,high fever,general,Moderate,urgent,active
hilanat grabe itlog ko akon,fever,general,Moderate,urgent,active
hilanat bilat ko,vagina fever,general,Moderate,urgent,active
hilanat gid bilat ko,vagina high fever,general,Moderate,urgent,active
hilanat grabe bilat ko,vagina fever,general,Moderate,urgent,active
hilanat bilat akon,vagina fever,general,Moderate,urgent,active
hilanat gid bilat akon,vagina high fever,general,Moderate,urgent,active
hilanat grabe bilat akon,vagina fever,general,Moderate,urgent,active
hilanat bilat ko akon,vagina fever,general,Moderate,urgent,active
hilanat gid bilat ko akon,vagina high fever,general,Moderate,urgent,active
hilanat grabe bilat ko akon,vagina fever,general,Moderate,urgent,active
hilanat bilad ko,vagina fever,general,Moderate,urgent,active
hilanat gid bilad ko,vagina high fever,general,Moderate,urgent,active
hilanat grabe bilad ko,vagina fever,general,Moderate,urgent,active
hilanat bilad akon,vagina fever,general,Moderate,urgent,active
hilanat gid bilad akon,vagina high fever,general,Moderate,urgent,active
hilanat grabe bilad akon,vagina fever,general,Moderate,urgent,active
hilanat bilad ko akon,vagina fever,general,Moderate,urgent,active
hilanat gid bilad ko akon,vagina high fever,general,Moderate,urgent,active
hilanat grabe bilad ko akon,vagina fever,general,Moderate,urgent,active
hilanat lawas ko,body fever,general,Moderate,urgent,active
hilanat gid lawas ko,body high fever,general,Moderate,urgent,active
hilanat grabe lawas ko,body fever,general,Moderate,urgent,active
hilanat lawas akon,body fever,general,Moderate,urgent,active
hilanat gid lawas akon,body high fever,general,Moderate,urgent,active
hilanat grabe lawas akon,body fever,general,Moderate,urgent,active
hilanat lawas ko akon,body fever,general,Moderate,urgent,active
hilanat gid lawas ko akon,body high fever,general,Moderate,urgent,active
hilanat grabe lawas ko akon,body fever,general,Moderate,urgent,active
hilanat bayag ko,scrotum fever,general,Moderate,urgent,active
hilanat gid bayag ko,scrotum high fever,general,Moderate,urgent,active
hilanat grabe bayag ko,scrotum fever,general,Moderate,urgent,active
hilanat bayag akon,scrotum fever,general,Moderate,urgent,active
hilanat gid bayag akon,scrotum high fever,general,Moderate,urgent,active
hilanat grabe bayag akon,scrotum fever,general,Moderate,urgent,active
hilanat bayag ko akon,scrotum fever,general,Moderate,urgent,active
hilanat gid bayag ko akon,scrotum high fever,general,Moderate,urgent,active
hilanat grabe bayag ko akon,scrotum fever,general,Moderate,urgent,active
hilanat kipay ko,vulva fever,general,Moderate,urgent,active
hilanat gid kipay ko,vulva high fever,general,Moderate,urgent,active
hilanat grabe kipay ko,vulva fever,general,Moderate,urgent,active
hilanat kipay akon,vulva fever,general,Moderate,urgent,active
hilanat gid kipay akon,vulva high fever,general,Moderate,urgent,active
hilanat grabe kipay akon,vulva fever,general,Moderate,urgent,active
hilanat kipay ko akon,vulva fever,general,Moderate,urgent,active
hilanat gid kipay ko akon,vulva high fever,general,Moderate,urgent,active
hilanat grabe kipay ko akon,vulva fever,general,Moderate,urgent,active
hilanat mata ko,eye fever,general,Moderate,urgent,active
hilanat gid mata ko,eye high fever,general,Moderate,urgent,active
hilanat grabe mata ko,eye fever,general,Moderate,urgent,active
hilanat mata akon,eye fever,general,Moderate,urgent,active
hilanat gid mata akon,eye high fever,general,Moderate,urgent,active
hilanat grabe mata akon,eye fever,general,Moderate,urgent,active
hilanat mata ko akon,eye fever,general,Moderate,urgent,active
hilanat gid mata ko akon,eye high fever,general,Moderate,urgent,active
hilanat grabe mata ko akon,eye fever,general,Moderate,urgent,active
hilanat baba ko,chin fever,general,Moderate,urgent,active
hilanat gid baba ko,chin high fever,general,Moderate,urgent,active
hilanat grabe baba ko,chin fever,general,Moderate,urgent,active
hilanat baba akon,chin fever,general,Moderate,urgent,active
hilanat gid baba akon,chin high fever,general,Moderate,urgent,active
hilanat grabe baba akon,chin fever,general,Moderate,urgent,active
hilanat baba ko akon,chin fever,general,Moderate,urgent,active
hilanat gid baba ko akon,chin high fever,general,Moderate,urgent,active
hilanat grabe baba ko akon,chin fever,general,Moderate,urgent,active
hilanat dila ko,tongue fever,general,Moderate,urgent,active
hilanat gid dila ko,tongue high fever,general,Moderate,urgent,active
hilanat grabe dila ko,tongue fever,general,Moderate,urgent,active
hilanat dila akon,tongue fever,general,Moderate,urgent,active
hilanat gid dila akon,tongue high fever,general,Moderate,urgent,active
hilanat grabe dila akon,tongue fever,general,Moderate,urgent,active
hilanat dila ko akon,tongue fever,general,Moderate,urgent,active
hilanat gid dila ko akon,tongue high fever,general,Moderate,urgent,active
hilanat grabe dila ko akon,tongue fever,general,Moderate,urgent,active
hilanat liog ko,neck fever,general,Moderate,urgent,active
hilanat gid liog ko,neck high fever,general,Moderate,urgent,active
hilanat grabe liog ko,neck fever,general,Moderate,urgent,active
hilanat liog akon,neck fever,general,Moderate,urgent,active
hilanat gid liog akon,neck high fever,general,Moderate,urgent,active
hilanat grabe liog akon,neck fever,general,Moderate,urgent,active
hilanat liog ko akon,neck fever,general,Moderate,urgent,active
hilanat gid liog ko akon,neck high fever,general,Moderate,urgent,active
hilanat grabe liog ko akon,neck fever,general,Moderate,urgent,active
hilanat siko ko,elbow fever,general,Moderate,urgent,active
hilanat gid siko ko,elbow high fever,general,Moderate,urgent,active
hilanat grabe siko ko,elbow fever,general,Moderate,urgent,active
hilanat siko akon,elbow fever,general,Moderate,urgent,active
hilanat gid siko akon,elbow high fever,general,Moderate,urgent,active
hilanat grabe siko akon,elbow fever,general,Moderate,urgent,active
hilanat siko ko akon,elbow fever,general,Moderate,urgent,active
hilanat gid siko ko akon,elbow high fever,general,Moderate,urgent,active
hilanat grabe siko ko akon,elbow fever,general,Moderate,urgent,active
hilanat tiil ko,foot fever,general,Moderate,urgent,active
hilanat gid tiil ko,foot high fever,general,Moderate,urgent,active
hilanat grabe tiil ko,foot fever,general,Moderate,urgent,active
hilanat tiil akon,foot fever,general,Moderate,urgent,active
hilanat gid tiil akon,foot high fever,general,Moderate,urgent,active
hilanat grabe tiil akon,foot fever,general,Moderate,urgent,active
hilanat tiil ko akon,foot fever,general,Moderate,urgent,active
hilanat gid tiil ko akon,foot high fever,general,Moderate,urgent,active
hilanat grabe tiil ko akon,foot fever,general,Moderate,urgent,active
hilanat lasi ko,wound site fever,general,Moderate,urgent,active
hilanat gid lasi ko,wound site high fever,general,Moderate,urgent,active
hilanat grabe lasi ko,wound site fever,general,Moderate,urgent,active
hilanat lasi akon,wound site fever,general,Moderate,urgent,active
hilanat gid lasi akon,wound site high fever,general,Moderate,urgent,active
hilanat grabe lasi akon,wound site fever,general,Moderate,urgent,active
hilanat lasi ko akon,wound site fever,general,Moderate,urgent,active
hilanat gid lasi ko akon,wound site high fever,general,Moderate,urgent,active
hilanat grabe lasi ko akon,wound site fever,general,Moderate,urgent,active
hilanat kuko ko,nail fever,general,Moderate,urgent,active
hilanat gid kuko ko,nail high fever,general,Moderate,urgent,active
hilanat grabe kuko ko,nail fever,general,Moderate,urgent,active
hilanat kuko akon,nail fever,general,Moderate,urgent,active
hilanat gid kuko akon,nail high fever,general,Moderate,urgent,active
hilanat grabe kuko akon,nail fever,general,Moderate,urgent,active
hilanat kuko ko akon,nail fever,general,Moderate,urgent,active
hilanat gid kuko ko akon,nail high fever,general,Moderate,urgent,active
hilanat grabe kuko ko akon,nail fever,general,Moderate,urgent,active
hilanat hita ko,thigh fever,general,Moderate,urgent,active
hilanat gid hita ko,thigh high fever,general,Moderate,urgent,active
hilanat grabe hita ko,thigh fever,general,Moderate,urgent,active
hilanat hita akon,thigh fever,general,Moderate,urgent,active
hilanat gid hita akon,thigh high fever,general,Moderate,urgent,active
hilanat grabe hita akon,thigh fever,general,Moderate,urgent,active
hilanat hita ko akon,thigh fever,general,Moderate,urgent,active
hilanat gid hita ko akon,thigh high fever,general,Moderate,urgent,active
hilanat grabe hita ko akon,thigh fever,general,Moderate,urgent,active
hilanat titi ko,breast fever,general,Moderate,urgent,active
hilanat gid titi ko,breast high fever,general,Moderate,urgent,active
hilanat grabe titi ko,breast fever,general,Moderate,urgent,active
hilanat titi akon,breast fever,general,Moderate,urgent,active
hilanat gid titi akon,breast high fever,general,Moderate,urgent,active
hilanat grabe titi akon,breast fever,general,Moderate,urgent,active
hilanat titi ko akon,breast fever,general,Moderate,urgent,active
hilanat gid titi ko akon,breast high fever,general,Moderate,urgent,active
hilanat grabe titi ko akon,breast fever,general,Moderate,urgent,active
hilanat ari ko,penis fever,general,Moderate,urgent,active
hilanat gid ari ko,penis high fever,general,Moderate,urgent,active
hilanat grabe ari ko,penis fever,general,Moderate,urgent,active
hilanat ari akon,penis fever,general,Moderate,urgent,active
hilanat gid ari akon,penis high fever,general,Moderate,urgent,active
hilanat grabe ari akon,penis fever,general,Moderate,urgent,active
hilanat ari ko akon,penis fever,general,Moderate,urgent,active
hilanat gid ari ko akon,penis high fever,general,Moderate,urgent,active
hilanat grabe ari ko akon,penis fever,general,Moderate,urgent,active
hilanat ulo ko,head fever,general,Moderate,urgent,active
hilanat gid ulo ko,head high fever,general,Moderate,urgent,active
hilanat grabe ulo ko,head fever,general,Moderate,urgent,active
hilanat ulo akon,head fever,general,Moderate,urgent,active
hilanat gid ulo akon,head high fever,general,Moderate,urgent,active
hilanat grabe ulo akon,head fever,general,Moderate,urgent,active
hilanat ulo ko akon,head fever,general,Moderate,urgent,active
hilanat gid ulo ko akon,head high fever,general,Moderate,urgent,active
hilanat grabe ulo ko akon,head fever,general,Moderate,urgent,active
ginahilanat gid gid talukap mata ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe talukap mata ko,eyelid fever,general,Moderate,urgent,active
ginahilanat gid gid talukap mata akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe talukap mata akon,eyelid fever,general,Moderate,urgent,active
ginahilanat gid gid talukap mata ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe talukap mata ko akon,eyelid fever,general,Moderate,urgent,active
ginahilanat gid gid bukongbukong ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe bukongbukong ko,ankle fever,general,Moderate,urgent,active
ginahilanat gid gid bukongbukong akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe bukongbukong akon,ankle fever,general,Moderate,urgent,active
ginahilanat gid gid bukongbukong ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe bukongbukong ko akon,ankle fever,general,Moderate,urgent,active
ginahilanat gid gid kilid mata ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe kilid mata ko,eyelid fever,general,Moderate,urgent,active
ginahilanat gid gid kilid mata akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe kilid mata akon,eyelid fever,general,Moderate,urgent,active
ginahilanat gid gid kilid mata ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe kilid mata ko akon,eyelid fever,general,Moderate,urgent,active
ginahilanat gid gid dalunggan ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe dalunggan ko,ear fever,general,Moderate,urgent,active
ginahilanat gid gid dalunggan akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe dalunggan akon,ear fever,general,Moderate,urgent,active
ginahilanat gid gid dalunggan ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe dalunggan ko akon,ear fever,general,Moderate,urgent,active
ginahilanat gid gid ngabil ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe ngabil ko,lip fever,general,Moderate,urgent,active
ginahilanat gid gid ngabil akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe ngabil akon,lip fever,general,Moderate,urgent,active
ginahilanat gid gid ngabil ko akon,high fever,general,Moderate,urgent,active
