hiligaynon_term,english_term,medical_category,severity,triage_level,status
nabunog ulo tuhod ko,head head injury,trauma,Severe,emergency,active
nabunog ulo tuhod akon,head head injury,trauma,Severe,emergency,active
nabunog ulo itlog ko,head head injury,trauma,Severe,emergency,active
nabunog ulo itlog akon,head head injury,trauma,Severe,emergency,active
nabunog ulo bilat ko,head head injury,trauma,Severe,emergency,active
nabunog ulo bilat akon,head head injury,trauma,Severe,emergency,active
nabunog ulo bilad ko,head head injury,trauma,Severe,emergency,active
nabunog ulo bilad akon,head head injury,trauma,Severe,emergency,active
nabunog ulo lawas ko,head head injury,trauma,Severe,emergency,active
nabunog ulo lawas akon,head head injury,trauma,Severe,emergency,active
nabunog ulo bayag ko,head head injury,trauma,Severe,emergency,active
nabunog ulo bayag akon,head head injury,trauma,Severe,emergency,active
nabunog ulo kipay ko,head head injury,trauma,Severe,emergency,active
nabunog ulo kipay akon,head head injury,trauma,Severe,emergency,active
nabunog ulo mata ko,head head injury,trauma,Severe,emergency,active
nabunog ulo mata akon,head head injury,trauma,Severe,emergency,active
nabunog ulo baba ko,head head injury,trauma,Severe,emergency,active
nabunog ulo baba akon,head head injury,trauma,Severe,emergency,active
nabunog ulo dila ko,head head injury,trauma,Severe,emergency,active
nabunog ulo dila akon,head head injury,trauma,Severe,emergency,active
nabunog ulo liog ko,head head injury,trauma,Severe,emergency,active
nabunog ulo liog akon,head head injury,trauma,Severe,emergency,active
nabunog ulo siko ko,head head injury,trauma,Severe,emergency,active
nabunog ulo siko akon,head head injury,trauma,Severe,emergency,active
nabunog ulo tiil ko,head head injury,trauma,Severe,emergency,active
nabunog ulo tiil akon,head head injury,trauma,Severe,emergency,active
nabunog ulo lasi ko,head head injury,trauma,Severe,emergency,active
nabunog ulo lasi akon,head head injury,trauma,Severe,emergency,active
nabunog ulo kuko ko,head head injury,trauma,Severe,emergency,active
nabunog ulo kuko akon,head head injury,trauma,Severe,emergency,active
nabunog ulo hita ko,head head injury,trauma,Severe,emergency,active
nabunog ulo hita akon,head head injury,trauma,Severe,emergency,active
nabunog ulo titi ko,head head injury,trauma,Severe,emergency,active
nabunog ulo titi akon,head head injury,trauma,Severe,emergency,active
nabunog ulo ari ko,head head injury,trauma,Severe,emergency,active
nabunog ulo ari akon,head head injury,trauma,Severe,emergency,active
nabunog ulo ko,head head injury,trauma,Severe,emergency,active
nabunog ulo akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko talukap mata ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko talukap mata akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko bukongbukong ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko bukongbukong akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko kilid mata ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko kilid mata akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko dalunggan ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko dalunggan akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko ngabil ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko ngabil akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko dughan ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko dughan akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko pisngi ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko pisngi akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko tungod ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko tungod akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko singit ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko singit akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko ilong ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko ilong akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko abaga ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko abaga akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko tiyan ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko tiyan akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko likod ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko likod akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko kamot ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko kamot akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko tudlo ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko tudlo akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko tuhod ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko tuhod akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko itlog ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko itlog akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko bilat ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko bilat akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko bilad ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko bilad akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko lawas ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko lawas akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko bayag ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko bayag akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko kipay ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko kipay akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko mata ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko mata akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko baba ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko baba akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko dila ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko dila akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko liog ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko liog akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko siko ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko siko akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko tiil ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko tiil akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko lasi ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko lasi akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko kuko ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko kuko akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko hita ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko hita akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko titi ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko titi akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko ari ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko ari akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko talukap mata ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko talukap mata akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko bukongbukong ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko bukongbukong akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko kilid mata ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko kilid mata akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko dalunggan ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko dalunggan akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko ngabil ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko ngabil akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko dughan ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko dughan akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko pisngi ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko pisngi akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko tungod ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko tungod akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko singit ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko singit akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko ilong ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko ilong akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko abaga ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko abaga akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko tiyan ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko tiyan akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko likod ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko likod akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko kamot ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko kamot akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko tudlo ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko tudlo akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko tuhod ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko tuhod akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko itlog ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko itlog akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko bilat ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko bilat akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko bilad ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko bilad akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko lawas ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko lawas akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko bayag ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko bayag akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko kipay ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko kipay akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko mata ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko mata akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko baba ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko baba akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko dila ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko dila akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko liog ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko liog akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko siko ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko siko akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko tiil ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko tiil akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko lasi ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko lasi akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko kuko ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko kuko akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko hita ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko hita akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko titi ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko titi akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko ari ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko ari akon,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko ko,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko akon,head head injury,trauma,Severe,emergency,active
naguyam talukap mata ko,seizure,neurological,Critical,emergency,active
naguyam talukap mata akon,seizure,neurological,Critical,emergency,active
naguyam bukongbukong ko,seizure,neurological,Critical,emergency,active
naguyam bukongbukong akon,seizure,neurological,Critical,emergency,active
naguyam kilid mata ko,seizure,neurological,Critical,emergency,active
naguyam kilid mata akon,seizure,neurological,Critical,emergency,active
naguyam dalunggan ko,seizure,neurological,Critical,emergency,active
naguyam dalunggan akon,seizure,neurological,Critical,emergency,active
naguyam ngabil ko,seizure,neurological,Critical,emergency,active
naguyam ngabil akon,seizure,neurological,Critical,emergency,active
naguyam dughan ko,seizure,neurological,Critical,emergency,active
naguyam dughan akon,seizure,neurological,Critical,emergency,active
naguyam pisngi ko,seizure,neurological,Critical,emergency,active
naguyam pisngi akon,seizure,neurological,Critical,emergency,active
naguyam tungod ko,seizure,neurological,Critical,emergency,active
naguyam tungod akon,seizure,neurological,Critical,emergency,active
naguyam singit ko,seizure,neurological,Critical,emergency,active
naguyam singit akon,seizure,neurological,Critical,emergency,active
naguyam ilong ko,seizure,neurological,Critical,emergency,active
naguyam ilong akon,seizure,neurological,Critical,emergency,active
naguyam abaga ko,seizure,neurological,Critical,emergency,active
naguyam abaga akon,seizure,neurological,Critical,emergency,active
naguyam tiyan ko,seizure,neurological,Critical,emergency,active
naguyam tiyan akon,seizure,neurological,Critical,emergency,active
naguyam likod ko,seizure,neurological,Critical,emergency,active
naguyam likod akon,seizure,neurological,Critical,emergency,active
naguyam kamot ko,seizure,neurological,Critical,emergency,active
naguyam kamot akon,seizure,neurological,Critical,emergency,active
