hiligaynon_term,english_term,medical_category,severity,triage_level,status
hubag gid bilat ko gid,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
hubag gid bilat ko gid ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
hubag gid bilat ko ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
hubag gid bilat ko ko gid,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
hubag gid itlog acun,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog acun gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog acun subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog gid ku,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ko acun,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ko acun gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ko acun subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ko ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ko akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ko akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ko akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ko gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ko gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ko ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ko ko gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ku,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ku ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ku akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ku akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ku akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ku gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ku gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ku ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlog ku ko gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug acun,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug acun gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug acun subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug gid ku,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ko acun,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ko acun gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ko acun subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ko ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ko akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ko akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ko akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ko gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ko gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ko ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ko ko gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ku,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ku ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ku akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ku akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ku akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ku gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ku gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ku ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid itlug ku ko gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag gid singit ako,groin swelling,musculoskeletal,Moderate,urgent,active
hubag gid singit akon,groin swelling,musculoskeletal,Moderate,urgent,active
hubag gid singit akon gid,groin swelling,musculoskeletal,Moderate,urgent,active
hubag gid singit akon subong,groin swelling,musculoskeletal,Moderate,urgent,active
hubag gid singit gid ko,groin swelling,musculoskeletal,Moderate,urgent,active
hubag gid singit ko,groin swelling,musculoskeletal,Moderate,urgent,active
hubag gid singit ko gid,groin swelling,musculoskeletal,Moderate,urgent,active
hubag itlog acun,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog acun gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog acun subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog gid ku,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ko acun,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ko acun gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ko acun subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ko ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ko akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ko akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ko akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ko gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ko gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ko ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ko ko gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ku,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ku ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ku akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ku akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ku akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ku gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ku gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ku ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlog ku ko gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug acun,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug acun gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug acun subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug gid ku,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ko acun,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ko acun gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ko acun subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ko ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ko akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ko akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ko akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ko gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ko gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ko ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ko ko gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ku,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ku ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ku akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ku akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ku akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ku gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ku gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ku ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag itlug ku ko gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
hubag singit ako,groin swelling,musculoskeletal,Moderate,urgent,active
hubag singit akon,groin swelling,musculoskeletal,Moderate,urgent,active
hubag singit akon gid,groin swelling,musculoskeletal,Moderate,urgent,active
hubag singit akon subong,groin swelling,musculoskeletal,Moderate,urgent,active
hubag singit gid ko,groin swelling,musculoskeletal,Moderate,urgent,active
hubag singit ko,groin swelling,musculoskeletal,Moderate,urgent,active
hubag singit ko gid,groin swelling,musculoskeletal,Moderate,urgent,active
indi mapunggan ang dugo sa ari,uncontrolled penile bleeding,male_reproductive_symptom,Critical,emergency,active
indi mapunggan ang dugo sa ari ko,severe penis bleeding,male_reproductive_symptom,Critical,emergency,active
indi mapunggan ang dugo sa ari ko ko,severe penis bleeding,male_reproductive_symptom,Critical,emergency,active
indi mapunggan ang dugo sa ary ko,severe penis bleeding,male_reproductive_symptom,Critical,emergency,active
indi mapunggan ang dugo sa ary ko ko,severe penis bleeding,male_reproductive_symptom,Critical,emergency,active
indi mapunggan ang dugo sa bilad ko,severe vagina bleeding,gynecologic_symptom,Critical,emergency,active
indi mapunggan ang dugo sa bilad ko ko,severe vagina bleeding,gynecologic_symptom,Critical,emergency,active
indi mapunggan ang dugo sa bilat ko,severe vagina bleeding,gynecologic_symptom,Critical,emergency,active
indi mapunggan ang dugo sa bilat ko ko,severe vagina bleeding,gynecologic_symptom,Critical,emergency,active
indi mapunggan ang dugo sa itlog ko,severe testicle bleeding,male_reproductive_symptom,Critical,emergency,active
indi mapunggan ang dugo sa itlog ko ko,severe testicle bleeding,male_reproductive_symptom,Critical,emergency,active
indi mapunggan ang dugo sa itlug ko,severe testicle bleeding,male_reproductive_symptom,Critical,emergency,active
indi mapunggan ang dugo sa itlug ko ko,severe testicle bleeding,male_reproductive_symptom,Critical,emergency,active
kakatol akon ari,penile itching,male_reproductive_symptom,Mild,non_urgent,active
kakatol akon ari ko,penile itching,male_reproductive_symptom,Mild,non_urgent,active
kakatol akon ary,penile itching,male_reproductive_symptom,Mild,non_urgent,active
kakatol akon ary ko,penile itching,male_reproductive_symptom,Mild,non_urgent,active
kakatol akon bilad,vaginal itching,female_reproductive_symptom,Mild,non_urgent,active
kakatol akon bilad ko,vaginal itching,female_reproductive_symptom,Mild,non_urgent,active
kakatol akon bilat,vaginal itching,female_reproductive_symptom,Mild,non_urgent,active
kakatol akon bilat ko,vaginal itching,female_reproductive_symptom,Mild,non_urgent,active
kakatol akon itlog,testicular itching,male_reproductive_symptom,Mild,non_urgent,active
kakatol akon itlog ko,testicular itching,male_reproductive_symptom,Mild,non_urgent,active
kakatol akon itlug,testicular itching,male_reproductive_symptom,Mild,non_urgent,active
kakatol akon itlug ko,testicular itching,male_reproductive_symptom,Mild,non_urgent,active
kakatol akon kipay,vulvar itching,female_reproductive_symptom,Mild,non_urgent,active
kakatol ari ako,penile itching,male_reproductive_symptom,Mild,non_urgent,active
kakatol ari akon,penile itching,male_reproductive_symptom,Mild,non_urgent,active
kakatol ari akon gid,penile itching,male_reproductive_symptom,Mild,non_urgent,active
kakatol ari akon subong,penile itching,male_reproductive_symptom,Mild,non_urgent,active
