hiligaynon_term,english_term,medical_category,severity,triage_level,status
karon gasakit ulo ko karon ko gid,head pain,Pain,Medium,urgent,active
karon gasakit ulo ko karon man,head pain,Pain,Medium,urgent,active
karon gasakit ulo ko karon na gid,head pain,Pain,Medium,urgent,active
karon gin kagat sang ido ko kag nagdugo gid,dog bite with bleeding,Bite,Critical,emergency,active
karon gin kagat sang ido ko kag nagdugo gid ko,dog bite with bleeding,Bite,Critical,emergency,active
karon gin kagat sang ido ko kag nagdugo ko gid,dog bite with bleeding,Bite,Critical,emergency,active
karon gin kagat sang ido ko kag nagdugo man,dog bite with bleeding,Bite,Critical,emergency,active
karon gin kagat sang ido ko kag nagdugo na gid,dog bite with bleeding,Bite,Critical,emergency,active
karon ginkagat sang ido ko kag nag dugo gid,dog bite with bleeding,Bite,Critical,emergency,active
karon ginkagat sang ido ko kag nag dugo gid ko,dog bite with bleeding,Bite,Critical,emergency,active
karon ginkagat sang ido ko kag nag dugo ko gid,dog bite with bleeding,Bite,Critical,emergency,active
karon ginkagat sang ido ko kag nag dugo man,dog bite with bleeding,Bite,Critical,emergency,active
karon ginkagat sang ido ko kag nag dugo na gid,dog bite with bleeding,Bite,Critical,emergency,active
karon ginkagat sang ido ko kag nagdugo gid,dog bite with bleeding,Bite,Critical,emergency,active
karon ginkagat sang ido ko kag nagdugo gid ko,dog bite with bleeding,Bite,Critical,emergency,active
karon ginkagat sang ido ko kag nagdugo ko gid,dog bite with bleeding,Bite,Critical,emergency,active
karon ginkagat sang ido ko kag nagdugo man,dog bite with bleeding,Bite,Critical,emergency,active
karon ginkagat sang ido ko kag nagdugo na gid,dog bite with bleeding,Bite,Critical,emergency,active
karon ginkagat sang ido ku kag nagdugo gid,dog bite with bleeding,Bite,Critical,emergency,active
karon ginkagat sang ido ku kag nagdugo gid ko,dog bite with bleeding,Bite,Critical,emergency,active
karon ginkagat sang ido ku kag nagdugo ko gid,dog bite with bleeding,Bite,Critical,emergency,active
karon ginkagat sang ido ku kag nagdugo man,dog bite with bleeding,Bite,Critical,emergency,active
karon ginkagat sang ido ku kag nagdugo na gid,dog bite with bleeding,Bite,Critical,emergency,active
karon ginsumbag ko kag nabun-og ulo gid,physical assault with head bruise,Trauma,High,emergency,active
karon ginsumbag ko kag nabun-og ulo gid ko,physical assault with head bruise,Trauma,High,emergency,active
karon ginsumbag ko kag nabun-og ulo ko gid,physical assault with head bruise,Trauma,High,emergency,active
karon ginsumbag ko kag nabun-og ulo man,physical assault with head bruise,Trauma,High,emergency,active
karon ginsumbag ko kag nabun-og ulo na gid,physical assault with head bruise,Trauma,High,emergency,active
karon ginsumbag ku kag nabun-og ulo gid,physical assault with head bruise,Trauma,High,emergency,active
karon ginsumbag ku kag nabun-og ulo gid ko,physical assault with head bruise,Trauma,High,emergency,active
karon ginsumbag ku kag nabun-og ulo ko gid,physical assault with head bruise,Trauma,High,emergency,active
karon ginsumbag ku kag nabun-og ulo man,physical assault with head bruise,Trauma,High,emergency,active
karon ginsumbag ku kag nabun-og ulo na gid,physical assault with head bruise,Trauma,High,emergency,active
karon may nana akon mata subong gid,eye infection,Infection,High,urgent,active
karon may nana akon mata subong gid ko,eye infection,Infection,High,urgent,active
karon may nana akon mata subong ko gid,eye infection,Infection,High,urgent,active
karon may nana akon mata subong man,eye infection,Infection,High,urgent,active
karon may nana akon mata subong na gid,eye infection,Infection,High,urgent,active
karon may pilas ko sa kamot kag nag dugo gid,bleeding hand wound,Wound,High,emergency,active
karon may pilas ko sa kamot kag nag dugo gid ko,bleeding hand wound,Wound,High,emergency,active
karon may pilas ko sa kamot kag nag dugo ko gid,bleeding hand wound,Wound,High,emergency,active
karon may pilas ko sa kamot kag nag dugo man,bleeding hand wound,Wound,High,emergency,active
karon may pilas ko sa kamot kag nag dugo na gid,bleeding hand wound,Wound,High,emergency,active
karon may pilas ko sa kamot kag nagdugo gid,bleeding hand wound,Wound,High,emergency,active
karon may pilas ko sa kamot kag nagdugo gid ko,bleeding hand wound,Wound,High,emergency,active
karon may pilas ko sa kamot kag nagdugo ko gid,bleeding hand wound,Wound,High,emergency,active
karon may pilas ko sa kamot kag nagdugo man,bleeding hand wound,Wound,High,emergency,active
karon may pilas ko sa kamot kag nagdugo na gid,bleeding hand wound,Wound,High,emergency,active
karon may pilas ku sa kamot kag nagdugo gid,bleeding hand wound,Wound,High,emergency,active
karon may pilas ku sa kamot kag nagdugo gid ko,bleeding hand wound,Wound,High,emergency,active
karon may pilas ku sa kamot kag nagdugo ko gid,bleeding hand wound,Wound,High,emergency,active
karon may pilas ku sa kamot kag nagdugo man,bleeding hand wound,Wound,High,emergency,active
karon may pilas ku sa kamot kag nagdugo na gid,bleeding hand wound,Wound,High,emergency,active
karon nabali kamot ko sang natumba gid,hand fracture,Fracture,High,emergency,active
karon nabali kamot ko sang natumba gid ko,hand fracture,Fracture,High,emergency,active
karon nabali kamot ko sang natumba ko gid,hand fracture,Fracture,High,emergency,active
karon nabali kamot ko sang natumba man,hand fracture,Fracture,High,emergency,active
karon nabali kamot ko sang natumba na gid,hand fracture,Fracture,High,emergency,active
karon nabali kamot ku sang natumba gid,hand fracture,Fracture,High,emergency,active
karon nabali kamot ku sang natumba gid ko,hand fracture,Fracture,High,emergency,active
karon nabali kamot ku sang natumba ko gid,hand fracture,Fracture,High,emergency,active
karon nabali kamot ku sang natumba man,hand fracture,Fracture,High,emergency,active
karon nabali kamot ku sang natumba na gid,hand fracture,Fracture,High,emergency,active
karon nabali na kamot ko sang natumba gid,hand fracture,Fracture,High,emergency,active
karon nabali na kamot ko sang natumba gid ko,hand fracture,Fracture,High,emergency,active
karon nabali na kamot ko sang natumba ko gid,hand fracture,Fracture,High,emergency,active
karon nabali na kamot ko sang natumba man,hand fracture,Fracture,High,emergency,active
karon nabali na kamot ko sang natumba na gid,hand fracture,Fracture,High,emergency,active
karon nabunggo ko sa salakyan kag nag dugo ulo gid,vehicle collision with head bleeding,Trauma,Critical,emergency,active
karon nabunggo ko sa salakyan kag nag dugo ulo gid ko,vehicle collision with head bleeding,Trauma,Critical,emergency,active
karon nabunggo ko sa salakyan kag nag dugo ulo ko gid,vehicle collision with head bleeding,Trauma,Critical,emergency,active
karon nabunggo ko sa salakyan kag nag dugo ulo man,vehicle collision with head bleeding,Trauma,Critical,emergency,active
karon nabunggo ko sa salakyan kag nag dugo ulo na gid,vehicle collision with head bleeding,Trauma,Critical,emergency,active
karon nabunggo ko sa salakyan kag nagdugo ulo gid,vehicle collision with head bleeding,Trauma,Critical,emergency,active
karon nabunggo ko sa salakyan kag nagdugo ulo gid ko,vehicle collision with head bleeding,Trauma,Critical,emergency,active
karon nabunggo ko sa salakyan kag nagdugo ulo ko gid,vehicle collision with head bleeding,Trauma,Critical,emergency,active
karon nabunggo ko sa salakyan kag nagdugo ulo man,vehicle collision with head bleeding,Trauma,Critical,emergency,active
karon nabunggo ko sa salakyan kag nagdugo ulo na gid,vehicle collision with head bleeding,Trauma,Critical,emergency,active
karon nabunggo ku sa salakyan kag nagdugo ulo gid,vehicle collision with head bleeding,Trauma,Critical,emergency,active
karon nabunggo ku sa salakyan kag nagdugo ulo gid ko,vehicle collision with head bleeding,Trauma,Critical,emergency,active
karon nabunggo ku sa salakyan kag nagdugo ulo ko gid,vehicle collision with head bleeding,Trauma,Critical,emergency,active
karon nabunggo ku sa salakyan kag nagdugo ulo man,vehicle collision with head bleeding,Trauma,Critical,emergency,active
karon nabunggo ku sa salakyan kag nagdugo ulo na gid,vehicle collision with head bleeding,Trauma,Critical,emergency,active
karon nag dugo ulo ko pagkatapos natumba gid,head bleeding after fall,Trauma,Critical,emergency,active
karon nag dugo ulo ko pagkatapos natumba gid ko,head bleeding after fall,Trauma,Critical,emergency,active
karon nag dugo ulo ko pagkatapos natumba ko gid,head bleeding after fall,Trauma,Critical,emergency,active
karon nag dugo ulo ko pagkatapos natumba man,head bleeding after fall,Trauma,Critical,emergency,active
karon nag dugo ulo ko pagkatapos natumba na gid,head bleeding after fall,Trauma,Critical,emergency,active
karon nagdugo ulo ko pagkatapos natumba gid,head bleeding after fall,Trauma,Critical,emergency,active
karon nagdugo ulo ko pagkatapos natumba gid ko,head bleeding after fall,Trauma,Critical,emergency,active
karon nagdugo ulo ko pagkatapos natumba ko gid,head bleeding after fall,Trauma,Critical,emergency,active
karon nagdugo ulo ko pagkatapos natumba man,head bleeding after fall,Trauma,Critical,emergency,active
karon nagdugo ulo ko pagkatapos natumba na gid,head bleeding after fall,Trauma,Critical,emergency,active
karon nagdugo ulo ku pagkatapos natumba gid,head bleeding after fall,Trauma,Critical,emergency,active
karon nagdugo ulo ku pagkatapos natumba gid ko,head bleeding after fall,Trauma,Critical,emergency,active
karon nagdugo ulo ku pagkatapos natumba ko gid,head bleeding after fall,Trauma,Critical,emergency,active
karon nagdugo ulo ku pagkatapos natumba man,head bleeding after fall,Trauma,Critical,emergency,active
karon nagdugo ulo ku pagkatapos natumba na gid,head bleeding after fall,Trauma,Critical,emergency,active
karon nakuryente ko sang kuryente gid,electrical injury,Trauma,Critical,emergency,active
karon nakuryente ko sang kuryente gid ko,electrical injury,Trauma,Critical,emergency,active
karon nakuryente ko sang kuryente ko gid,electrical injury,Trauma,Critical,emergency,active
karon nakuryente ko sang kuryente man,electrical injury,Trauma,Critical,emergency,active
karon nakuryente ko sang kuryente na gid,electrical injury,Trauma,Critical,emergency,active
karon nakuryente ku sang kuryente gid,electrical injury,Trauma,Critical,emergency,active
karon nakuryente ku sang kuryente gid ko,electrical injury,Trauma,Critical,emergency,active
karon nakuryente ku sang kuryente ko gid,electrical injury,Trauma,Critical,emergency,active
karon nakuryente ku sang kuryente man,electrical injury,Trauma,Critical,emergency,active
karon nakuryente ku sang kuryente na gid,electrical injury,Trauma,Critical,emergency,active
karon nautod na tudlo ko sang makina gid,amputated finger,Trauma,Critical,emergency,active
karon nautod na tudlo ko sang makina gid ko,amputated finger,Trauma,Critical,emergency,active
karon nautod na tudlo ko sang makina ko gid,amputated finger,Trauma,Critical,emergency,active
karon nautod na tudlo ko sang makina man,amputated finger,Trauma,Critical,emergency,active
karon nautod na tudlo ko sang makina na gid,amputated finger,Trauma,Critical,emergency,active
karon nautod tudlo ko sang makina gid,amputated finger,Trauma,Critical,emergency,active
karon nautod tudlo ko sang makina gid ko,amputated finger,Trauma,Critical,emergency,active
karon nautod tudlo ko sang makina ko gid,amputated finger,Trauma,Critical,emergency,active
karon nautod tudlo ko sang makina man,amputated finger,Trauma,Critical,emergency,active
karon nautod tudlo ko sang makina na gid,amputated finger,Trauma,Critical,emergency,active
karon nautod tudlo ku sang makina gid,amputated finger,Trauma,Critical,emergency,active
karon nautod tudlo ku sang makina gid ko,amputated finger,Trauma,Critical,emergency,active
karon nautod tudlo ku sang makina ko gid,amputated finger,Trauma,Critical,emergency,active
karon nautod tudlo ku sang makina man,amputated finger,Trauma,Critical,emergency,active
karon nautod tudlo ku sang makina na gid,amputated finger,Trauma,Critical,emergency,active
karon ubo ko kag ginahilanat gid,fever with cough,Respiratory,High,urgent,active
karon ubo ko kag ginahilanat gid ko,fever with cough,Respiratory,High,urgent,active
karon ubo ko kag ginahilanat ko gid,fever with cough,Respiratory,High,urgent,active
karon ubo ko kag ginahilanat man,fever with cough,Respiratory,High,urgent,active
karon ubo ko kag ginahilanat na gid,fever with cough,Respiratory,High,urgent,active
kuko,nail,Body Part,Low,routine,active
lawas,body,Body Part,Low,routine,active
lawi,nape,Body Part,Low,routine,active
likod,back,Body Part,Low,routine,active
liog,neck,Body Part,Low,routine,active
lisod mag ginhawa ko,difficulty breathing,Respiratory,Critical,emergency,active
lisod magginhawa ko,difficulty breathing,Respiratory,Critical,emergency,active
lisod magginhawa ku,difficulty breathing,Respiratory,Critical,emergency,active
mababa ang asukar ko,hypoglycemia,Endocrine,High,emergency,active
mababa presyon ko,hypotension,Cardiovascular,Medium,urgent,active
madasig kuno tagipusuon ko,palpitations,Cardiovascular,Medium,urgent,active
madasig tagipusuon ko,palpitations,Cardiovascular,Medium,urgent,active
mainit lawas ko,fever,General,Medium,routine,active
makati balat akon,itchy skin,Dermatological,Low,routine,active
makati balat gid ko,itchy skin,Dermatological,Low,routine,active
makati balat ko,itchy skin,Dermatological,Low,routine,active
makati balat man,itchy skin,Dermatological,Low,routine,active
makati balat subong,itchy skin,Dermatological,Low,routine,active
makati kamot akon,itchy hand,Dermatological,Low,routine,active
makati kamot gid ko,itchy hand,Dermatological,Low,routine,active
makati kamot ko,itchy hand,Dermatological,Low,routine,active
makati kamot man,itchy hand,Dermatological,Low,routine,active
makati kamot subong,itchy hand,Dermatological,Low,routine,active
makati mata akon,itchy eyes,Dermatological,Low,routine,active
makati mata gid ko,itchy eyes,Dermatological,Low,routine,active
makati mata ko,itchy eyes,Dermatological,Low,routine,active
makati mata man,itchy eyes,Dermatological,Low,routine,active
makati mata subong,itchy eyes,Dermatological,Low,routine,active
makati tiil akon,itchy foot,Dermatological,Low,routine,active
makati tiil gid ko,itchy foot,Dermatological,Low,routine,active
makati tiil ko,itchy foot,Dermatological,Low,routine,active
makati tiil man,itchy foot,Dermatological,Low,routine,active
makati tiil subong,itchy foot,Dermatological,Low,routine,active
makati tudlo akon,itchy finger,Dermatological,Low,routine,active
makati tudlo gid ko,itchy finger,Dermatological,Low,routine,active
makati tudlo ko,itchy finger,Dermatological,Low,routine,active
makati tudlo man,itchy finger,Dermatological,Low,routine,active
makati tudlo subong,itchy finger,Dermatological,Low,routine,active
maluya ko tungod sa init,heat exhaustion,General,High,urgent,active
maniwang batiis ko,leg numbness,Neurological,Medium,urgent,active
maniwang buuk ko,arm numbness,Neurological,Medium,urgent,active
maniwang kamot ko,hand numbness,Neurological,Medium,urgent,active
maniwang lawas ko,body numbness,Neurological,Medium,urgent,active
maniwang tiil ko,foot numbness,Neurological,Medium,urgent,active
maniwang tudlo ko,finger numbness,Neurological,Medium,urgent,active
mapait ang pilas ko,infected wound,Infection,Medium,urgent,active
mapait baba ko,bad breath,Dental,Low,routine,active
mapait ihi ko,foul urine,Urinary,Medium,routine,active
mapaso balat ko,burning skin sensation,General,Medium,routine,active
mapaso dughan ko,chest burning,Cardiovascular,High,emergency,active
mapaso gid balat ko,burning skin sensation,General,Medium,routine,active
mapaso gid kamot ko,burning hand sensation,General,Medium,routine,active
mapaso gid tiil ko,burning foot sensation,General,Medium,routine,active
mapaso gid tiyan ko,burning abdominal sensation,General,Medium,routine,active
mapaso kamot ko,burning hand sensation,General,Medium,routine,active
mapaso tiil ko,burning foot sensation,General,Medium,routine,active
mapaso tiyan ko,burning abdominal sensation,General,Medium,routine,active
mapula balat ko,skin rash,Dermatological,Medium,routine,active
mapula lawas ko,fever,General,Medium,routine,active
